datetime,local_temperature
2021-02-28 22:00:00,10.830000000000041
2021-02-28 23:00:00,10.990000000000009
2021-03-01 00:00:00,9.970000000000027
2021-03-01 01:00:00,9.980000000000018
2021-03-01 02:00:00,8.730000000000018
2021-03-01 03:00:00,7.730000000000018
2021-03-01 04:00:00,7.25
2021-03-01 05:00:00,6.830000000000041
2021-03-01 06:00:00,6.660000000000025
2021-03-01 07:00:00,6.920000000000016
2021-03-01 08:00:00,10.75
2021-03-01 09:00:00,14.930000000000007
2021-03-01 10:00:00,17.640000000000043
2021-03-01 11:00:00,20.129999999999995
2021-03-01 12:00:00,20.870000000000005
2021-03-01 13:00:00,21.560000000000002
2021-03-01 14:00:00,21.620000000000005
2021-03-01 15:00:00,21.75
2021-03-01 16:00:00,21.5
2021-03-01 17:00:00,20.510000000000048
2021-03-01 18:00:00,17.99000000000001
2021-03-01 19:00:00,16.78000000000003
2021-03-01 20:00:00,15.78000000000003
2021-03-01 21:00:00,14.79000000000002
2021-03-01 22:00:00,13.660000000000025
2021-03-01 23:00:00,12.160000000000025
